"product_id","serie_errada","school_id","total_alunos_ativos_impactados"
4334,"1º Ano",15,"0"
27679,"Funcionarios",122,"0"
27707,"Funcionarios",122,"0"
27718,"Funcionarios",122,"0"
27720,"Funcionarios",122,"0"
27728,"Funcionarios",122,"0"
27729,"Funcionarios",122,"0"
27737,"Funcionarios",122,"0"
170724,"Departamento Cultural",175,"0"
170724,"Funcionários Débito em folha",175,"0"
170724,"Instituto Sol",175,"0"
170724,"ISmart",175,"0"
170724,"Professor Contraturno",175,"0"
170739,"Departamento Cultural",175,"0"
170739,"Funcionários Débito em folha",175,"0"
170739,"Instituto Sol",175,"0"
170739,"ISmart",175,"0"
170739,"Professor Contraturno",175,"0"
170746,"Departamento Cultural",175,"0"
170746,"Funcionários Débito em folha",175,"0"
170746,"Instituto Sol",175,"0"
170746,"ISmart",175,"0"
170746,"Professor Contraturno",175,"0"
170755,"Departamento Cultural",175,"0"
170755,"Funcionários Débito em folha",175,"0"
170755,"Instituto Sol",175,"0"
170755,"ISmart",175,"0"
170755,"Professor Contraturno",175,"0"
170758,"Departamento Cultural",175,"0"
170758,"Funcionários Débito em folha",175,"0"
170758,"Instituto Sol",175,"0"
170758,"ISmart",175,"0"
170758,"Professor Contraturno",175,"0"
170763,"Departamento Cultural",175,"0"
170763,"Funcionários Débito em folha",175,"0"
170763,"Instituto Sol",175,"0"
170763,"ISmart",175,"0"
170764,"Departamento Cultural",175,"0"
170764,"Funcionários Débito em folha",175,"0"
170764,"Instituto Sol",175,"0"
170764,"ISmart",175,"0"
170764,"Professor Contraturno",175,"0"
170773,"Departamento Cultural",175,"0"
170773,"Funcionários Débito em folha",175,"0"
170773,"Instituto Sol",175,"0"
170773,"ISmart",175,"0"
170773,"Professor Contraturno",175,"0"
170777,"Departamento Cultural",175,"0"
170777,"Funcionários Débito em folha",175,"0"
170777,"Instituto Sol",175,"0"
170777,"ISmart",175,"0"
170777,"Professor Contraturno",175,"0"
170779,"Departamento Cultural",175,"0"
170779,"Funcionários Débito em folha",175,"0"
170779,"Instituto Sol",175,"0"
170779,"ISmart",175,"0"
170779,"Professor Contraturno",175,"0"
170780,"Departamento Cultural",175,"0"
170780,"Funcionários Débito em folha",175,"0"
170780,"Instituto Sol",175,"0"
170780,"ISmart",175,"0"
170780,"Professor Contraturno",175,"0"
170783,"Departamento Cultural",175,"0"
170783,"Funcionários Débito em folha",175,"0"
170783,"Instituto Sol",175,"0"
170783,"ISmart",175,"0"
170783,"Professor Contraturno",175,"0"
170790,"Departamento Cultural",175,"0"
170790,"Funcionários Débito em folha",175,"0"
170790,"Instituto Sol",175,"0"
170790,"ISmart",175,"0"
170793,"Departamento Cultural",175,"0"
170793,"Funcionários Débito em folha",175,"0"
170793,"Instituto Sol",175,"0"
170793,"ISmart",175,"0"
170793,"Professor Contraturno",175,"0"
170804,"Departamento Cultural",175,"0"
170804,"Funcionários Débito em folha",175,"0"
170804,"Instituto Sol",175,"0"
170804,"ISmart",175,"0"
170804,"Professor Contraturno",175,"0"
170811,"Departamento Cultural",175,"0"
170811,"Funcionários Débito em folha",175,"0"
170811,"Instituto Sol",175,"0"
170811,"ISmart",175,"0"
170811,"Professor Contraturno",175,"0"
170812,"Departamento Cultural",175,"0"
170812,"Funcionários Débito em folha",175,"0"
170812,"Instituto Sol",175,"0"
170812,"ISmart",175,"0"
170815,"Departamento Cultural",175,"0"
170815,"Funcionários Débito em folha",175,"0"
170815,"Instituto Sol",175,"0"
170815,"ISmart",175,"0"
170815,"Professor Contraturno",175,"0"
170824,"Departamento Cultural",175,"0"
170824,"Funcionários Débito em folha",175,"0"
170824,"Instituto Sol",175,"0"
170824,"ISmart",175,"0"
170824,"Professor Contraturno",175,"0"
170841,"Departamento Cultural",175,"0"
170841,"Funcionários Débito em folha",175,"0"
170841,"Instituto Sol",175,"0"
170841,"ISmart",175,"0"
170841,"Professor Contraturno",175,"0"
170851,"Departamento Cultural",175,"0"
170851,"Funcionários Débito em folha",175,"0"
170851,"Instituto Sol",175,"0"
170851,"ISmart",175,"0"
170851,"Professor Contraturno",175,"0"
170859,"Departamento Cultural",175,"0"
170859,"Funcionários Débito em folha",175,"0"
170859,"Instituto Sol",175,"0"
170859,"ISmart",175,"0"
170859,"Professor Contraturno",175,"0"
170860,"Departamento Cultural",175,"0"
170860,"Funcionários Débito em folha",175,"0"
170860,"Instituto Sol",175,"0"
170860,"ISmart",175,"0"
170860,"Professor Contraturno",175,"0"
170880,"Departamento Cultural",175,"0"
170880,"Instituto Sol",175,"0"
170880,"ISmart",175,"0"
170880,"Professor Contraturno",175,"0"
170893,"Departamento Cultural",175,"0"
170893,"Funcionários Débito em folha",175,"0"
170893,"Instituto Sol",175,"0"
170893,"ISmart",175,"0"
170893,"Professor Contraturno",175,"0"
170918,"Departamento Cultural",175,"0"
170918,"Funcionários Débito em folha",175,"0"
170918,"Instituto Sol",175,"0"
170918,"ISmart",175,"0"
170918,"Professor Contraturno",175,"0"
170930,"Departamento Cultural",175,"0"
170930,"Funcionários Débito em folha",175,"0"
170930,"Instituto Sol",175,"0"
170930,"ISmart",175,"0"
170930,"Professor Contraturno",175,"0"
170937,"Departamento Cultural",175,"0"
170937,"Funcionários Débito em folha",175,"0"
170937,"Instituto Sol",175,"0"
170937,"ISmart",175,"0"
170937,"Professor Contraturno",175,"0"
170941,"Departamento Cultural",175,"0"
170941,"Funcionários Débito em folha",175,"0"
170941,"Instituto Sol",175,"0"
170941,"ISmart",175,"0"
170941,"Professor Contraturno",175,"0"
170944,"Departamento Cultural",175,"0"
170944,"Funcionários Débito em folha",175,"0"
170944,"Instituto Sol",175,"0"
170944,"ISmart",175,"0"
170944,"Professor Contraturno",175,"0"
170957,"1º Ano Fundamental I",175,"0"
170957,"2º Ano Fundamental I",175,"0"
170957,"3º Ano Fundamental I",175,"0"
170957,"4º Ano Fundamental I",175,"0"
170957,"5º Ano Fundamental I",175,"0"
170957,"Departamento Cultural",175,"0"
170957,"Funcionários Débito em folha",175,"0"
170957,"Instituto Sol",175,"0"
170957,"ISmart",175,"0"
170957,"Professor Contraturno",175,"0"
170971,"Departamento Cultural",175,"0"
170971,"Funcionários Débito em folha",175,"0"
170971,"Instituto Sol",175,"0"
170971,"ISmart",175,"0"
170971,"Professor Contraturno",175,"0"
170993,"Departamento Cultural",175,"0"
170993,"Funcionários Débito em folha",175,"0"
170993,"Instituto Sol",175,"0"
170993,"ISmart",175,"0"
170993,"Professor Contraturno",175,"0"
171006,"Departamento Cultural",175,"0"
171006,"Funcionários Débito em folha",175,"0"
171006,"Instituto Sol",175,"0"
171006,"ISmart",175,"0"
171006,"Professor Contraturno",175,"0"
171009,"Departamento Cultural",175,"0"
171009,"Funcionários Débito em folha",175,"0"
171009,"Instituto Sol",175,"0"
171009,"ISmart",175,"0"
171009,"Professor Contraturno",175,"0"
171020,"Departamento Cultural",175,"0"
171020,"Funcionários Débito em folha",175,"0"
171020,"Instituto Sol",175,"0"
171020,"ISmart",175,"0"
171020,"Professor Contraturno",175,"0"
171022,"Departamento Cultural",175,"0"
171022,"Funcionários Débito em folha",175,"0"
171022,"Instituto Sol",175,"0"
171022,"ISmart",175,"0"
171024,"Departamento Cultural",175,"0"
171024,"Funcionários Débito em folha",175,"0"
171024,"Instituto Sol",175,"0"
171024,"ISmart",175,"0"
171024,"Professor Contraturno",175,"0"
171030,"Departamento Cultural",175,"0"
171030,"Funcionários Débito em folha",175,"0"
171030,"Instituto Sol",175,"0"
171030,"ISmart",175,"0"
171030,"Professor Contraturno",175,"0"
171033,"Departamento Cultural",175,"0"
171033,"Funcionários Débito em folha",175,"0"
171033,"Instituto Sol",175,"0"
171033,"ISmart",175,"0"
171033,"Professor Contraturno",175,"0"
171034,"Departamento Cultural",175,"0"
171034,"Funcionários Débito em folha",175,"0"
171034,"Instituto Sol",175,"0"
171034,"ISmart",175,"0"
171034,"Professor Contraturno",175,"0"
171037,"Departamento Cultural",175,"0"
171037,"Instituto Sol",175,"0"
171037,"ISmart",175,"0"
171037,"Professor Contraturno",175,"0"
171039,"1º Ano Fundamental I",175,"0"
171039,"2º Ano Fundamental I",175,"0"
171039,"3º Ano Fundamental I",175,"0"
171039,"4º Ano Fundamental I",175,"0"
171039,"5º Ano Fundamental I",175,"0"
171039,"Departamento Cultural",175,"0"
171039,"Funcionários Débito em folha",175,"0"
171039,"Instituto Sol",175,"0"
171039,"ISmart",175,"0"
171039,"Professor Contraturno",175,"0"
171047,"Departamento Cultural",175,"0"
171047,"Funcionários Débito em folha",175,"0"
171047,"Instituto Sol",175,"0"
171047,"ISmart",175,"0"
171047,"Professor Contraturno",175,"0"
171049,"Departamento Cultural",175,"0"
171049,"Funcionários Débito em folha",175,"0"
171049,"Instituto Sol",175,"0"
171049,"ISmart",175,"0"
171049,"Professor Contraturno",175,"0"
81383,"E.F 1º ANO",199,"0"
81383,"E.F 2º ANO",199,"0"
81383,"E.F 3º ANO",199,"0"
81383,"E.F 4º ANO",199,"0"
81383,"E.F 5º ANO",199,"0"
81383,"E.I INFANTIL IV",199,"0"
81383,"E.I INFANTIL V",199,"0"
81384,"E.F 1º ANO",199,"0"
81384,"E.F 2º ANO",199,"0"
81384,"E.F 3º ANO",199,"0"
81384,"E.F 4º ANO",199,"0"
81384,"E.F 5º ANO",199,"0"
81384,"E.I INFANTIL IV",199,"0"
81384,"E.I INFANTIL V",199,"0"
81403,"E.F 1º ANO",199,"0"
81403,"E.F 2º ANO",199,"0"
81403,"E.F 3º ANO",199,"0"
81403,"E.F 4º ANO",199,"0"
81403,"E.F 5º ANO",199,"0"
81403,"E.I INFANTIL IV",199,"0"
81403,"E.I INFANTIL V",199,"0"
81408,"E.F 1º ANO",199,"0"
81408,"E.F 2º ANO",199,"0"
81408,"E.F 3º ANO",199,"0"
81408,"E.F 4º ANO",199,"0"
81408,"E.F 5º ANO",199,"0"
81408,"E.I INFANTIL IV",199,"0"
81408,"E.I INFANTIL V",199,"0"
81409,"E.F 1º ANO",199,"0"
81409,"E.F 2º ANO",199,"0"
81409,"E.F 3º ANO",199,"0"
81409,"E.F 4º ANO",199,"0"
81409,"E.F 5º ANO",199,"0"
81409,"E.I INFANTIL IV",199,"0"
81409,"E.I INFANTIL V",199,"0"
81422,"E.F 1º ANO",199,"0"
81422,"E.F 2º ANO",199,"0"
81422,"E.F 3º ANO",199,"0"
81422,"E.F 4º ANO",199,"0"
81422,"E.F 5º ANO",199,"0"
81422,"E.I INFANTIL IV",199,"0"
81422,"E.I INFANTIL V",199,"0"
81424,"E.F 1º ANO",199,"0"
81424,"E.F 2º ANO",199,"0"
81424,"E.F 3º ANO",199,"0"
81424,"E.F 4º ANO",199,"0"
81424,"E.F 5º ANO",199,"0"
81424,"E.I INFANTIL IV",199,"0"
81424,"E.I INFANTIL V",199,"0"
81429,"E.F 1º ANO",199,"0"
81429,"E.F 2º ANO",199,"0"
81429,"E.F 3º ANO",199,"0"
81429,"E.F 4º ANO",199,"0"
81429,"E.F 5º ANO",199,"0"
81429,"E.I INFANTIL IV",199,"0"
81429,"E.I INFANTIL V",199,"0"
81452,"E.F 1º ANO",199,"0"
81452,"E.F 2º ANO",199,"0"
81452,"E.F 3º ANO",199,"0"
81452,"E.F 4º ANO",199,"0"
81452,"E.F 5º ANO",199,"0"
81452,"E.I INFANTIL IV",199,"0"
81452,"E.I INFANTIL V",199,"0"
81456,"E.F 1º ANO",199,"0"
81456,"E.F 2º ANO",199,"0"
81456,"E.F 3º ANO",199,"0"
81456,"E.F 4º ANO",199,"0"
81456,"E.F 5º ANO",199,"0"
81456,"E.I INFANTIL IV",199,"0"
81456,"E.I INFANTIL V",199,"0"
81462,"E.F 1º ANO",199,"0"
81462,"E.F 2º ANO",199,"0"
81462,"E.F 3º ANO",199,"0"
81462,"E.F 4º ANO",199,"0"
81462,"E.F 5º ANO",199,"0"
81462,"E.I INFANTIL IV",199,"0"
81462,"E.I INFANTIL V",199,"0"
81500,"E.F 1º ANO",199,"0"
81500,"E.F 2º ANO",199,"0"
81500,"E.F 3º ANO",199,"0"
81500,"E.F 4º ANO",199,"0"
81500,"E.F 5º ANO",199,"0"
81500,"E.I INFANTIL IV",199,"0"
81500,"E.I INFANTIL V",199,"0"
81502,"E.F 1º ANO",199,"0"
81502,"E.F 2º ANO",199,"0"
81502,"E.F 3º ANO",199,"0"
81502,"E.F 4º ANO",199,"0"
81502,"E.F 5º ANO",199,"0"
81502,"E.I INFANTIL IV",199,"0"
81502,"E.I INFANTIL V",199,"0"
81504,"E.F 1º ANO",199,"0"
81504,"E.F 2º ANO",199,"0"
81504,"E.F 3º ANO",199,"0"
81504,"E.F 4º ANO",199,"0"
81504,"E.F 5º ANO",199,"0"
81504,"E.I INFANTIL IV",199,"0"
81504,"E.I INFANTIL V",199,"0"
81519,"E.F 1º ANO",199,"0"
81519,"E.F 2º ANO",199,"0"
81519,"E.F 3º ANO",199,"0"
81519,"E.F 4º ANO",199,"0"
81519,"E.F 5º ANO",199,"0"
81519,"E.I INFANTIL IV",199,"0"
81519,"E.I INFANTIL V",199,"0"
191805,"1ª SÉRIE",474,"0"
191805,"1º ANO",474,"0"
191805,"2ª SÉRIE",474,"0"
191805,"2º ANO",474,"0"
191805,"3ª SÉRIE",474,"0"
191805,"3º ANO",474,"0"
191805,"4º ANO",474,"0"
191805,"5º ANO",474,"0"
191805,"6º ANO",474,"0"
191805,"7º ANO",474,"0"
191805,"8º ANO",474,"0"
191805,"9º ANO",474,"0"
191805,"INFANTIL 1",474,"0"
191805,"INFANTIL 2",474,"0"
191805,"Maternal 1",474,"0"
191805,"Maternal 2",474,"0"
191805,"Maternal 3",474,"0"
90568,"1º",828,"0"
90568,"2º",828,"0"
90568,"3º",828,"0"
90568,"4º",828,"0"
90576,"1º",828,"0"
90576,"2º",828,"0"
90576,"3º",828,"0"
90576,"4º",828,"0"
107903,"E.F 1º ANO",1045,"0"
107903,"E.F 2º ANO",1045,"0"
107903,"E.F 3º ANO",1045,"0"
107903,"E.F 4º ANO",1045,"0"
107903,"E.F 5º ANO",1045,"0"
107903,"E.I INFANTIL IV",1045,"0"
107903,"E.I INFANTIL V",1045,"0"
107905,"E.F 1º ANO",1045,"0"
107905,"E.F 2º ANO",1045,"0"
107905,"E.F 3º ANO",1045,"0"
107905,"E.F 4º ANO",1045,"0"
107905,"E.F 5º ANO",1045,"0"
107905,"E.I INFANTIL IV",1045,"0"
107905,"E.I INFANTIL V",1045,"0"
107924,"E.F 1º ANO",1045,"0"
107924,"E.F 2º ANO",1045,"0"
107924,"E.F 3º ANO",1045,"0"
107924,"E.F 4º ANO",1045,"0"
107924,"E.F 5º ANO",1045,"0"
107924,"E.I INFANTIL IV",1045,"0"
107924,"E.I INFANTIL V",1045,"0"
107957,"E.F 1º ANO",1045,"0"
107957,"E.F 2º ANO",1045,"0"
107957,"E.F 3º ANO",1045,"0"
107957,"E.F 4º ANO",1045,"0"
107957,"E.F 5º ANO",1045,"0"
107957,"E.I INFANTIL IV",1045,"0"
107957,"E.I INFANTIL V",1045,"0"
107962,"E.F 1º ANO",1045,"0"
107962,"E.F 2º ANO",1045,"0"
107962,"E.F 3º ANO",1045,"0"
107962,"E.F 4º ANO",1045,"0"
107962,"E.F 5º ANO",1045,"0"
107962,"E.I INFANTIL IV",1045,"0"
107962,"E.I INFANTIL V",1045,"0"
107963,"E.F 1º ANO",1045,"0"
107963,"E.F 2º ANO",1045,"0"
107963,"E.F 3º ANO",1045,"0"
107963,"E.F 4º ANO",1045,"0"
107963,"E.F 5º ANO",1045,"0"
107963,"E.I INFANTIL IV",1045,"0"
107963,"E.I INFANTIL V",1045,"0"
107967,"E.F 1º ANO",1045,"0"
107967,"E.F 2º ANO",1045,"0"
107967,"E.F 3º ANO",1045,"0"
107967,"E.F 4º ANO",1045,"0"
107967,"E.F 5º ANO",1045,"0"
107967,"E.I INFANTIL IV",1045,"0"
107967,"E.I INFANTIL V",1045,"0"
107968,"E.F 1º ANO",1045,"0"
107968,"E.F 2º ANO",1045,"0"
107968,"E.F 3º ANO",1045,"0"
107968,"E.F 4º ANO",1045,"0"
107968,"E.F 5º ANO",1045,"0"
107968,"E.I INFANTIL IV",1045,"0"
107968,"E.I INFANTIL V",1045,"0"
107972,"E.F 1º ANO",1045,"0"
107972,"E.F 2º ANO",1045,"0"
107972,"E.F 3º ANO",1045,"0"
107972,"E.F 4º ANO",1045,"0"
107972,"E.F 5º ANO",1045,"0"
107972,"E.I INFANTIL IV",1045,"0"
107972,"E.I INFANTIL V",1045,"0"
107973,"E.F 1º ANO",1045,"0"
107973,"E.F 2º ANO",1045,"0"
107973,"E.F 3º ANO",1045,"0"
107973,"E.F 4º ANO",1045,"0"
107973,"E.F 5º ANO",1045,"0"
107973,"E.I INFANTIL IV",1045,"0"
107973,"E.I INFANTIL V",1045,"0"
107995,"E.F 1º ANO",1045,"0"
107995,"E.F 2º ANO",1045,"0"
107995,"E.F 3º ANO",1045,"0"
107995,"E.F 4º ANO",1045,"0"
107995,"E.F 5º ANO",1045,"0"
107995,"E.I INFANTIL IV",1045,"0"
107995,"E.I INFANTIL V",1045,"0"
107998,"E.F 1º ANO",1045,"0"
107998,"E.F 2º ANO",1045,"0"
107998,"E.F 3º ANO",1045,"0"
107998,"E.F 4º ANO",1045,"0"
107998,"E.F 5º ANO",1045,"0"
107998,"E.I INFANTIL IV",1045,"0"
107998,"E.I INFANTIL V",1045,"0"
107999,"E.F 1º ANO",1045,"0"
107999,"E.F 2º ANO",1045,"0"
107999,"E.F 3º ANO",1045,"0"
107999,"E.F 4º ANO",1045,"0"
107999,"E.F 5º ANO",1045,"0"
107999,"E.I INFANTIL IV",1045,"0"
107999,"E.I INFANTIL V",1045,"0"
108019,"E.F 1º ANO",1045,"0"
108019,"E.F 2º ANO",1045,"0"
108019,"E.F 3º ANO",1045,"0"
108019,"E.F 4º ANO",1045,"0"
108019,"E.F 5º ANO",1045,"0"
108019,"E.I INFANTIL IV",1045,"0"
108019,"E.I INFANTIL V",1045,"0"
108031,"E.F 1º ANO",1045,"0"
108031,"E.F 2º ANO",1045,"0"
108031,"E.F 3º ANO",1045,"0"
108031,"E.F 4º ANO",1045,"0"
108031,"E.F 5º ANO",1045,"0"
108031,"E.I INFANTIL IV",1045,"0"
108031,"E.I INFANTIL V",1045,"0"
108067,"E.F 1º ANO",1045,"0"
108067,"E.F 2º ANO",1045,"0"
108067,"E.F 3º ANO",1045,"0"
108067,"E.F 4º ANO",1045,"0"
108067,"E.F 5º ANO",1045,"0"
108067,"E.I INFANTIL IV",1045,"0"
108067,"E.I INFANTIL V",1045,"0"
108070,"E.F 1º ANO",1045,"0"
108070,"E.F 2º ANO",1045,"0"
108070,"E.F 3º ANO",1045,"0"
108070,"E.F 4º ANO",1045,"0"
108070,"E.F 5º ANO",1045,"0"
108070,"E.I INFANTIL IV",1045,"0"
108070,"E.I INFANTIL V",1045,"0"
108071,"E.F 1º ANO",1045,"0"
108071,"E.F 2º ANO",1045,"0"
108071,"E.F 3º ANO",1045,"0"
108071,"E.F 4º ANO",1045,"0"
108071,"E.F 5º ANO",1045,"0"
108071,"E.I INFANTIL IV",1045,"0"
108071,"E.I INFANTIL V",1045,"0"
108077,"E.F 1º ANO",1045,"0"
108077,"E.F 2º ANO",1045,"0"
108077,"E.F 3º ANO",1045,"0"
108077,"E.F 4º ANO",1045,"0"
108077,"E.F 5º ANO",1045,"0"
108077,"E.I INFANTIL IV",1045,"0"
108077,"E.I INFANTIL V",1045,"0"
108080,"E.F 1º ANO",1045,"0"
108080,"E.F 2º ANO",1045,"0"
108080,"E.F 3º ANO",1045,"0"
108080,"E.F 4º ANO",1045,"0"
108080,"E.F 5º ANO",1045,"0"
108080,"E.I INFANTIL IV",1045,"0"
108080,"E.I INFANTIL V",1045,"0"
108082,"E.F 1º ANO",1045,"0"
108082,"E.F 2º ANO",1045,"0"
108082,"E.F 3º ANO",1045,"0"
108082,"E.F 4º ANO",1045,"0"
108082,"E.F 5º ANO",1045,"0"
108082,"E.I INFANTIL IV",1045,"0"
108082,"E.I INFANTIL V",1045,"0"
108087,"E.F 1º ANO",1045,"0"
108087,"E.F 2º ANO",1045,"0"
108087,"E.F 3º ANO",1045,"0"
108087,"E.F 4º ANO",1045,"0"
108087,"E.F 5º ANO",1045,"0"
108087,"E.I INFANTIL IV",1045,"0"
108087,"E.I INFANTIL V",1045,"0"
108088,"E.F 1º ANO",1045,"0"
108088,"E.F 2º ANO",1045,"0"
108088,"E.F 3º ANO",1045,"0"
108088,"E.F 4º ANO",1045,"0"
108088,"E.F 5º ANO",1045,"0"
108088,"E.I INFANTIL IV",1045,"0"
108088,"E.I INFANTIL V",1045,"0"
108089,"E.F 1º ANO",1045,"0"
108089,"E.F 2º ANO",1045,"0"
108089,"E.F 3º ANO",1045,"0"
108089,"E.F 4º ANO",1045,"0"
108089,"E.F 5º ANO",1045,"0"
108089,"E.I INFANTIL IV",1045,"0"
108089,"E.I INFANTIL V",1045,"0"
108092,"E.F 1º ANO",1045,"0"
108092,"E.F 2º ANO",1045,"0"
108092,"E.F 3º ANO",1045,"0"
108092,"E.F 4º ANO",1045,"0"
108092,"E.F 5º ANO",1045,"0"
108092,"E.I INFANTIL IV",1045,"0"
108092,"E.I INFANTIL V",1045,"0"
108096,"E.F 1º ANO",1045,"0"
108096,"E.F 2º ANO",1045,"0"
108096,"E.F 3º ANO",1045,"0"
108096,"E.F 4º ANO",1045,"0"
108096,"E.F 5º ANO",1045,"0"
108096,"E.I INFANTIL IV",1045,"0"
108096,"E.I INFANTIL V",1045,"0"
108099,"E.F 1º ANO",1045,"0"
108099,"E.F 2º ANO",1045,"0"
108099,"E.F 3º ANO",1045,"0"
108099,"E.F 4º ANO",1045,"0"
108099,"E.F 5º ANO",1045,"0"
108099,"E.I INFANTIL IV",1045,"0"
108099,"E.I INFANTIL V",1045,"0"
108100,"E.F 1º ANO",1045,"0"
108100,"E.F 2º ANO",1045,"0"
108100,"E.F 3º ANO",1045,"0"
108100,"E.F 4º ANO",1045,"0"
108100,"E.F 5º ANO",1045,"0"
108100,"E.I INFANTIL IV",1045,"0"
108100,"E.I INFANTIL V",1045,"0"
108101,"E.F 1º ANO",1045,"0"
108101,"E.F 2º ANO",1045,"0"
108101,"E.F 3º ANO",1045,"0"
108101,"E.F 4º ANO",1045,"0"
108101,"E.F 5º ANO",1045,"0"
108101,"E.I INFANTIL IV",1045,"0"
108101,"E.I INFANTIL V",1045,"0"
108102,"E.F 1º ANO",1045,"0"
108102,"E.F 2º ANO",1045,"0"
108102,"E.F 3º ANO",1045,"0"
108102,"E.F 4º ANO",1045,"0"
108102,"E.F 5º ANO",1045,"0"
108102,"E.I INFANTIL IV",1045,"0"
108102,"E.I INFANTIL V",1045,"0"
108108,"E.F 1º ANO",1045,"0"
108108,"E.F 2º ANO",1045,"0"
108108,"E.F 3º ANO",1045,"0"
108108,"E.F 4º ANO",1045,"0"
108108,"E.F 5º ANO",1045,"0"
108108,"E.I INFANTIL IV",1045,"0"
108108,"E.I INFANTIL V",1045,"0"
108113,"E.F 1º ANO",1045,"0"
108113,"E.F 2º ANO",1045,"0"
108113,"E.F 3º ANO",1045,"0"
108113,"E.F 4º ANO",1045,"0"
108113,"E.F 5º ANO",1045,"0"
108113,"E.I INFANTIL IV",1045,"0"
108113,"E.I INFANTIL V",1045,"0"
108114,"E.F 1º ANO",1045,"0"
108114,"E.F 2º ANO",1045,"0"
108114,"E.F 3º ANO",1045,"0"
108114,"E.F 4º ANO",1045,"0"
108114,"E.F 5º ANO",1045,"0"
108114,"E.I INFANTIL IV",1045,"0"
108114,"E.I INFANTIL V",1045,"0"
108115,"E.F 1º ANO",1045,"0"
108115,"E.F 2º ANO",1045,"0"
108115,"E.F 3º ANO",1045,"0"
108115,"E.F 4º ANO",1045,"0"
108115,"E.F 5º ANO",1045,"0"
108115,"E.I INFANTIL IV",1045,"0"
108115,"E.I INFANTIL V",1045,"0"
108117,"E.F 1º ANO",1045,"0"
108117,"E.F 2º ANO",1045,"0"
108117,"E.F 3º ANO",1045,"0"
108117,"E.F 4º ANO",1045,"0"
108117,"E.F 5º ANO",1045,"0"
108117,"E.I INFANTIL IV",1045,"0"
108117,"E.I INFANTIL V",1045,"0"
108120,"E.F 1º ANO",1045,"0"
108120,"E.F 2º ANO",1045,"0"
108120,"E.F 3º ANO",1045,"0"
108120,"E.F 4º ANO",1045,"0"
108120,"E.F 5º ANO",1045,"0"
108120,"E.I INFANTIL IV",1045,"0"
108120,"E.I INFANTIL V",1045,"0"
108121,"E.F 1º ANO",1045,"0"
108121,"E.F 2º ANO",1045,"0"
108121,"E.F 3º ANO",1045,"0"
108121,"E.F 4º ANO",1045,"0"
108121,"E.F 5º ANO",1045,"0"
108121,"E.I INFANTIL IV",1045,"0"
108121,"E.I INFANTIL V",1045,"0"
108122,"E.F 1º ANO",1045,"0"
108122,"E.F 2º ANO",1045,"0"
108122,"E.F 3º ANO",1045,"0"
108122,"E.F 4º ANO",1045,"0"
108122,"E.F 5º ANO",1045,"0"
108122,"E.I INFANTIL IV",1045,"0"
108122,"E.I INFANTIL V",1045,"0"
108124,"E.F 1º ANO",1045,"0"
108124,"E.F 2º ANO",1045,"0"
108124,"E.F 3º ANO",1045,"0"
108124,"E.F 4º ANO",1045,"0"
108124,"E.F 5º ANO",1045,"0"
108124,"E.I INFANTIL IV",1045,"0"
108124,"E.I INFANTIL V",1045,"0"
110390,"Jardim I",1079,"0"
110390,"Jardim II",1079,"0"
110390,"Maternal I",1079,"0"
110390,"Maternal II",1079,"0"
110390,"Mini Maternal",1079,"0"
110404,"Jardim I",1079,"0"
110404,"Jardim II",1079,"0"
110404,"Maternal I",1079,"0"
110404,"Maternal II",1079,"0"
110404,"Mini Maternal",1079,"0"
110407,"Jardim I",1079,"0"
110407,"Jardim II",1079,"0"
110407,"Maternal I",1079,"0"
110407,"Maternal II",1079,"0"
110407,"Mini Maternal",1079,"0"
110408,"Jardim I",1079,"0"
110408,"Jardim II",1079,"0"
110408,"Maternal I",1079,"0"
110408,"Maternal II",1079,"0"
110408,"Mini Maternal",1079,"0"
110421,"Jardim I",1079,"0"
110421,"Jardim II",1079,"0"
110421,"Maternal I",1079,"0"
110421,"Maternal II",1079,"0"
110421,"Mini Maternal",1079,"0"
110441,"Jardim I",1079,"0"
110441,"Jardim II",1079,"0"
110441,"Maternal I",1079,"0"
110441,"Maternal II",1079,"0"
110441,"Mini Maternal",1079,"0"
110442,"Jardim I",1079,"0"
110442,"Jardim II",1079,"0"
110442,"Maternal I",1079,"0"
110442,"Maternal II",1079,"0"
110442,"Mini Maternal",1079,"0"
110446,"Jardim I",1079,"0"
110446,"Jardim II",1079,"0"
110446,"Maternal I",1079,"0"
110446,"Maternal II",1079,"0"
110446,"Mini Maternal",1079,"0"
190783,"Alunos Liberados",1153,"0"
190783,"Contraturno-Infantil",1153,"0"
190783,"Contra turno - limite liberado",1153,"0"
190810,"Contraturno/Integral",1153,"0"
190811,"Contraturno/Integral",1153,"0"
190823,"Jardim I",1153,"0"
190823,"Jardim II",1153,"0"
190823,"Limite Liberado",1153,"0"
190823,"Maternal I",1153,"0"
190823,"Maternal II",1153,"0"
190823,"Maternal III",1153,"0"
190824,"Jardim I",1153,"0"
190824,"Jardim II",1153,"0"
190824,"Limite Liberado",1153,"0"
190824,"Maternal I",1153,"0"
190824,"Maternal II",1153,"0"
190824,"Maternal III",1153,"0"
190827,"Contraturno/Integral",1153,"0"
190828,"Contraturno/Integral",1153,"0"
190829,"Contraturno/Integral",1153,"0"
190830,"Contraturno/Integral",1153,"0"
190831,"Contraturno-Infantil",1153,"0"
190831,"Contraturno/Integral",1153,"0"
